date,city,category,sku,demand,unit_price,inventory_level,lead_time_days,promotion_flag,festival
2023-11-22,Hyderabad,Apparel,SKU_FOO_010,21,3953.47,248,2,0,none
2022-11-28,Hyderabad,Footwear,SKU_APP_010,22,2413.62,212,3,0,none
2023-07-16,Pune,Apparel,SKU_ELE_005,20,603.97,356,3,0,none
2023-06-03,Mumbai,Apparel,SKU_APP_010,31,2323.49,235,2,0,none
2023-05-26,Ahmedabad,Apparel,SKU_ELE_008,24,3485.02,78,5,0,none
2023-09-04,Pune,Accessories,SKU_ELE_001,13,2002.45,343,4,0,none
2023-08-16,Kolkata,Apparel,SKU_ELE_002,12,2927.96,357,1,0,none
2022-08-29,Bangalore,Sportswear,SKU_ACC_010,27,2246.64,382,2,0,none
2024-04-15,Chennai,Sportswear,SKU_APP_008,18,2155.47,280,2,0,none
2022-06-30,Kolkata,Sportswear,SKU_ACC_010,22,1335.42,233,4,0,none
2022-10-20,Delhi,Sportswear,SKU_APP_005,17,2723.18,358,3,0,none
2022-03-24,Ahmedabad,Footwear,SKU_FOO_004,21,3948.45,398,3,0,none
2023-07-20,Kolkata,Footwear,SKU_ELE_004,17,338.87,191,1,0,none
2022-03-31,Hyderabad,Footwear,SKU_ELE_002,18,2897.93,370,3,0,none
2023-03-15,Ahmedabad,Apparel,SKU_ACC_001,28,2663.47,128,4,0,none
2023-12-16,Chennai,Electronics,SKU_FOO_002,20,2561.09,316,3,0,none
2023-06-27,Delhi,Accessories,SKU_APP_008,14,1170.62,106,3,0,none
2022-07-12,Chennai,Footwear,SKU_ELE_006,24,469.14,172,1,0,none
2023-05-03,Hyderabad,Sportswear,SKU_ACC_003,12,2605.02,157,1,0,none
2023-09-04,Delhi,Footwear,SKU_APP_002,14,1550.03,198,3,1,none
2022-12-15,Mumbai,Electronics,SKU_FOO_008,18,737.93,256,1,0,none
2022-03-30,Chennai,Electronics,SKU_ACC_002,22,2697.26,295,2,0,none
2022-05-03,Kolkata,Apparel,SKU_FOO_010,18,3056.36,70,4,0,eid
2023-01-09,Hyderabad,Apparel,SKU_SPO_002,14,1035.42,185,3,0,none
2022-02-16,Chennai,Electronics,SKU_ELE_008,17,1741.59,325,1,0,none
2023-03-09,Mumbai,Sportswear,SKU_APP_005,51,2994.62,377,2,0,holi
2022-05-26,Bangalore,Sportswear,SKU_ACC_001,28,2290.02,378,2,0,none
2022-01-03,Ahmedabad,Apparel,SKU_ACC_005,20,3753.52,395,3,0,none
2023-06-14,Bangalore,Apparel,SKU_ACC_009,14,653.3,274,3,0,none
2022-11-10,Hyderabad,Sportswear,SKU_FOO_009,25,398.41,154,2,0,none
2022-11-23,Mumbai,Electronics,SKU_ELE_009,26,2030.98,87,2,0,none
2022-03-22,Bangalore,Footwear,SKU_ACC_007,27,2632.48,177,5,0,none
2022-06-02,Ahmedabad,Apparel,SKU_SPO_002,35,260.45,199,4,0,none
2023-02-06,Pune,Electronics,SKU_APP_006,23,2009.42,65,2,0,none
2024-03-30,Pune,Electronics,SKU_SPO_001,20,3118.06,105,3,0,none
2023-05-03,Chennai,Accessories,SKU_ELE_001,19,1968.75,125,2,0,none
2024-03-21,Delhi,Sportswear,SKU_APP_010,19,2521.44,246,4,0,none
2022-03-08,Ahmedabad,Sportswear,SKU_FOO_003,20,1272.52,198,2,0,none
2022-03-30,Pune,Footwear,SKU_ACC_002,9,2819.82,365,1,1,none
2022-05-15,Delhi,Sportswear,SKU_APP_007,19,548.73,271,2,0,none
2024-05-28,Chennai,Accessories,SKU_FOO_008,15,2696.85,56,1,1,none
2022-07-21,Hyderabad,Electronics,SKU_SPO_003,23,3711.64,395,2,0,none
2023-03-04,Ahmedabad,Footwear,SKU_APP_001,17,566.65,53,3,0,none
2022-06-28,Bangalore,Accessories,SKU_SPO_006,21,1185.17,300,5,1,none
2022-12-05,Ahmedabad,Footwear,SKU_ACC_001,20,3735.74,387,4,0,none
2022-03-20,Pune,Accessories,SKU_APP_008,22,3795.85,70,2,0,none
2023-08-20,Delhi,Electronics,SKU_SPO_004,20,3258.31,347,3,0,none
2023-06-17,Chennai,Footwear,SKU_FOO_010,16,2709.25,155,3,0,none
2023-01-13,Pune,Sportswear,SKU_ELE_003,22,3237.91,366,3,0,none
2022-06-14,Chennai,Footwear,SKU_FOO_010,12,3125.06,262,5,0,none
2023-06-24,Mumbai,Electronics,SKU_APP_003,15,985.51,392,1,0,none
2024-01-19,Mumbai,Apparel,SKU_ELE_005,15,1648.12,80,5,0,none
2024-03-10,Hyderabad,Accessories,SKU_SPO_001,15,1893.13,70,3,0,none
2023-11-28,Bangalore,Footwear,SKU_ACC_005,19,1932.25,63,2,1,none
2024-04-01,Pune,Sportswear,SKU_APP_009,18,1128.71,393,5,0,none
2022-06-04,Pune,Electronics,SKU_FOO_002,17,781.36,296,4,0,none
2022-05-03,Bangalore,Sportswear,SKU_ELE_001,27,2868.78,380,5,0,eid
2023-08-22,Ahmedabad,Electronics,SKU_SPO_002,23,1272.88,392,3,0,none
2022-07-21,Pune,Accessories,SKU_ACC_005,21,2823.28,61,1,1,none
2022-02-09,Hyderabad,Accessories,SKU_ACC_007,22,799.89,398,4,0,none
2022-06-18,Chennai,Apparel,SKU_SPO_003,24,2516.76,239,4,0,none
2022-03-11,Chennai,Electronics,SKU_FOO_002,18,260.86,175,3,0,none
2024-03-02,Pune,Accessories,SKU_FOO_001,19,444.34,282,5,1,none
2022-11-26,Chennai,Accessories,SKU_ACC_003,22,1737.75,190,3,1,none
2023-03-16,Bangalore,Electronics,SKU_ELE_010,12,2945.8,216,2,1,none
2023-02-03,Mumbai,Footwear,SKU_FOO_010,20,2530.47,275,4,0,none
2023-05-08,Chennai,Apparel,SKU_SPO_006,25,266.53,288,1,1,none
2022-12-20,Kolkata,Accessories,SKU_APP_006,17,2332.88,74,2,1,none
2022-11-24,Chennai,Apparel,SKU_APP_002,21,2388.75,376,3,0,none
2023-05-13,Kolkata,Sportswear,SKU_ACC_006,18,793.24,249,5,0,none
2023-02-23,Kolkata,Electronics,SKU_APP_007,22,300.83,260,5,0,none
2023-05-18,Mumbai,Electronics,SKU_FOO_010,17,1407.27,92,5,0,none
2023-06-23,Chennai,Footwear,SKU_APP_002,20,2512.03,257,1,0,none
2022-12-11,Delhi,Electronics,SKU_SPO_007,20,2379.1,103,1,0,none
2023-10-05,Chennai,Footwear,SKU_APP_004,16,237.57,144,4,0,none
2024-02-28,Kolkata,Footwear,SKU_FOO_010,11,3379.74,235,4,0,none
2023-01-12,Mumbai,Footwear,SKU_ACC_005,18,644.88,99,3,0,none
2022-10-22,Hyderabad,Apparel,SKU_SPO_005,16,3224.81,360,5,0,none
2022-10-15,Mumbai,Electronics,SKU_FOO_006,16,2376.09,235,5,0,none
2022-09-11,Mumbai,Accessories,SKU_APP_008,17,1947.14,87,1,0,none
2023-03-10,Kolkata,Apparel,SKU_SPO_003,22,2767.56,199,4,0,none
2023-05-16,Hyderabad,Electronics,SKU_APP_004,17,387.81,81,4,0,none
2022-03-26,Bangalore,Apparel,SKU_ACC_008,19,3670.99,319,3,0,none
2023-06-05,Bangalore,Apparel,SKU_FOO_005,16,2007.38,287,3,0,none
2023-07-16,Ahmedabad,Footwear,SKU_APP_009,22,708.16,160,1,0,none
2023-05-28,Pune,Sportswear,SKU_APP_009,15,1078.32,231,4,0,none
2023-05-31,Hyderabad,Electronics,SKU_ELE_006,20,3748.06,326,5,0,none
2023-05-31,Mumbai,Sportswear,SKU_FOO_006,16,777.4,330,1,0,none
2023-05-12,Hyderabad,Accessories,SKU_APP_008,29,3823.83,318,4,1,none
2023-08-25,Hyderabad,Footwear,SKU_ACC_001,19,351.62,362,5,0,none
2022-06-11,Kolkata,Accessories,SKU_ACC_009,11,224.58,268,5,0,none
2023-10-29,Kolkata,Electronics,SKU_APP_002,21,3040.28,201,1,0,none
2023-06-11,Delhi,Apparel,SKU_FOO_002,23,3649.17,65,2,0,none
2022-12-31,Mumbai,Footwear,SKU_FOO_009,20,3087.96,308,5,1,none
2023-06-28,Kolkata,Footwear,SKU_ELE_004,20,314.38,91,2,1,none
2023-03-01,Delhi,Electronics,SKU_APP_009,23,3795.94,344,1,0,none
2023-07-29,Hyderabad,Apparel,SKU_ACC_010,21,3202.83,199,4,0,none
2022-12-30,Chennai,Footwear,SKU_FOO_003,26,926.29,218,5,0,none
2022-04-18,Chennai,Sportswear,SKU_SPO_010,21,2791.73,320,1,0,none
2022-01-14,Kolkata,Accessories,SKU_ELE_005,23,1042.98,277,3,0,none
2022-01-23,Mumbai,Accessories,SKU_ACC_005,17,926.96,312,4,0,none
2023-09-15,Ahmedabad,Accessories,SKU_ELE_007,22,782.77,357,5,1,none
2022-11-17,Pune,Apparel,SKU_ACC_009,23,1979.67,230,5,0,none
2023-05-25,Hyderabad,Apparel,SKU_SPO_003,11,2969.15,308,4,0,none
2023-11-03,Delhi,Accessories,SKU_SPO_009,21,1632.63,331,1,0,none
2022-02-10,Ahmedabad,Footwear,SKU_SPO_007,13,3149.74,379,1,0,none
2024-03-04,Kolkata,Apparel,SKU_APP_002,19,272.8,371,4,1,none
2022-10-31,Kolkata,Accessories,SKU_APP_004,16,1740.73,352,2,0,none
2023-10-18,Delhi,Sportswear,SKU_FOO_007,32,2851.6,129,2,0,none
2023-02-19,Ahmedabad,Electronics,SKU_APP_003,27,3183.37,371,1,0,none
2023-03-26,Chennai,Apparel,SKU_APP_009,21,1173.49,266,5,0,none
2024-03-10,Hyderabad,Accessories,SKU_ACC_006,26,3992.85,154,2,0,none
2023-01-29,Chennai,Footwear,SKU_SPO_004,10,947.98,60,2,0,none
2023-10-27,Delhi,Footwear,SKU_ACC_008,16,1208.73,372,5,0,none
2023-08-17,Pune,Electronics,SKU_ELE_004,21,1091.55,161,1,0,none
2022-12-31,Pune,Sportswear,SKU_APP_010,20,3784.07,373,5,0,none
2024-01-08,Chennai,Electronics,SKU_SPO_001,20,2300.27,108,3,0,none
2023-03-05,Pune,Apparel,SKU_ELE_002,24,389.75,328,4,1,none
2022-06-01,Chennai,Sportswear,SKU_ELE_001,21,1614.82,184,2,0,none
2022-09-16,Delhi,Footwear,SKU_ACC_001,29,1789.05,124,3,1,none
2024-04-09,Chennai,Footwear,SKU_SPO_010,24,1567.76,207,4,0,none
2023-08-14,Pune,Sportswear,SKU_ELE_005,20,3061.46,322,5,0,none
2023-12-08,Mumbai,Footwear,SKU_SPO_004,13,3429.18,336,5,0,none
2022-08-11,Hyderabad,Accessories,SKU_SPO_001,18,1849.92,94,1,0,none
2022-09-23,Pune,Accessories,SKU_FOO_003,16,2165.46,228,4,1,none
2022-08-18,Kolkata,Accessories,SKU_ELE_006,15,700.28,109,5,0,none
2023-03-15,Pune,Sportswear,SKU_SPO_002,16,3622.33,329,2,1,none
2022-05-30,Ahmedabad,Sportswear,SKU_SPO_004,29,1476.79,222,3,0,none
2023-04-02,Kolkata,Apparel,SKU_ACC_006,24,2216.41,211,5,0,none
2022-05-16,Hyderabad,Footwear,SKU_SPO_007,24,2928.5,232,3,0,none
2023-09-27,Ahmedabad,Electronics,SKU_FOO_008,22,2661.11,282,4,0,none
2024-05-19,Hyderabad,Electronics,SKU_SPO_010,30,1845.0,132,5,0,none
2023-02-03,Bangalore,Electronics,SKU_APP_005,26,943.8,367,5,0,none
2023-09-14,Bangalore,Apparel,SKU_APP_007,21,1629.03,62,2,0,none
2022-05-23,Kolkata,Apparel,SKU_ACC_010,27,747.82,163,1,0,none
2022-03-11,Chennai,Electronics,SKU_APP_002,34,3649.24,240,5,1,none
2022-02-23,Delhi,Sportswear,SKU_ACC_005,21,2084.99,310,2,0,none
2024-04-23,Chennai,Accessories,SKU_ELE_004,19,2731.48,360,4,0,none
2023-02-07,Chennai,Sportswear,SKU_SPO_001,18,1062.47,310,4,0,none
2023-07-06,Kolkata,Electronics,SKU_APP_001,15,648.64,294,1,1,none
2023-12-10,Pune,Apparel,SKU_SPO_005,13,1796.96,203,5,0,none
2022-01-27,Ahmedabad,Apparel,SKU_FOO_010,28,3280.75,343,3,0,none
2024-04-21,Ahmedabad,Electronics,SKU_FOO_008,26,1003.39,109,2,0,none
2022-10-26,Bangalore,Electronics,SKU_APP_009,28,1367.78,278,3,0,diwali
2023-11-23,Hyderabad,Footwear,SKU_FOO_007,31,2484.17,120,3,0,none
2023-07-12,Pune,Sportswear,SKU_FOO_002,25,1830.44,143,3,1,none
2023-10-16,Hyderabad,Footwear,SKU_ELE_010,25,969.0,87,5,0,none
2022-11-16,Ahmedabad,Footwear,SKU_ACC_009,20,3964.56,278,2,1,none
2023-03-21,Kolkata,Footwear,SKU_SPO_009,22,3959.81,334,1,1,none
2022-04-08,Pune,Footwear,SKU_ELE_005,21,303.96,215,2,1,none
2022-05-06,Delhi,Sportswear,SKU_SPO_005,10,2042.07,184,2,1,none
2022-02-27,Ahmedabad,Footwear,SKU_SPO_005,20,3359.82,206,1,0,none
2022-06-26,Kolkata,Electronics,SKU_ACC_010,17,3501.23,366,1,0,none
2023-12-20,Delhi,Apparel,SKU_SPO_009,22,1834.84,161,2,0,none
2022-10-12,Kolkata,Footwear,SKU_APP_001,19,1890.53,372,4,0,none
2023-10-28,Pune,Apparel,SKU_FOO_004,16,810.86,251,2,0,none
2022-01-27,Delhi,Apparel,SKU_APP_004,21,246.86,180,4,0,none
2023-03-27,Hyderabad,Electronics,SKU_FOO_001,20,713.94,59,5,0,none
2022-11-19,Kolkata,Sportswear,SKU_SPO_002,15,3525.37,193,1,1,none
2023-11-06,Ahmedabad,Electronics,SKU_SPO_001,15,2358.29,175,2,0,none
2022-09-07,Hyderabad,Footwear,SKU_ELE_001,21,2282.79,97,3,1,none
2023-12-01,Mumbai,Apparel,SKU_APP_004,18,1820.77,228,4,1,none
2023-01-05,Pune,Accessories,SKU_ACC_010,21,2608.67,341,2,0,none
2024-04-25,Kolkata,Electronics,SKU_ACC_005,15,1251.26,99,5,0,none
2022-03-31,Chennai,Sportswear,SKU_ACC_006,20,2174.58,342,2,0,none
2022-05-11,Bangalore,Apparel,SKU_SPO_007,19,3682.73,203,5,0,none
2024-03-20,Ahmedabad,Accessories,SKU_FOO_003,13,1862.17,192,2,0,none
2023-06-09,Chennai,Electronics,SKU_FOO_009,24,2917.84,182,5,1,none
2022-01-29,Bangalore,Footwear,SKU_APP_007,17,2795.91,304,4,0,none
2024-02-16,Mumbai,Accessories,SKU_FOO_006,20,2602.8,80,3,0,none
2023-06-28,Kolkata,Apparel,SKU_APP_007,23,2970.9,267,3,0,none
2023-10-24,Ahmedabad,Electronics,SKU_APP_006,16,3638.9,82,4,1,none
2022-03-27,Pune,Apparel,SKU_SPO_002,22,1869.02,367,5,0,none
2022-02-27,Hyderabad,Electronics,SKU_FOO_010,17,1148.83,209,5,1,none
2022-02-26,Mumbai,Accessories,SKU_APP_006,24,3351.53,179,1,0,none
2023-01-29,Pune,Sportswear,SKU_ACC_005,20,3543.5,223,3,0,none
2022-01-25,Hyderabad,Electronics,SKU_APP_003,21,3545.54,87,3,1,none
2022-07-09,Ahmedabad,Apparel,SKU_FOO_005,27,720.36,369,3,0,none
2022-03-17,Ahmedabad,Accessories,SKU_FOO_005,31,1927.22,142,5,0,holi
2023-01-06,Pune,Apparel,SKU_SPO_007,20,2364.07,145,1,0,none
2024-06-17,Ahmedabad,Sportswear,SKU_ACC_008,15,1112.66,338,3,0,none
2024-04-30,Delhi,Electronics,SKU_APP_003,19,3941.48,352,2,0,none
2024-01-07,Kolkata,Accessories,SKU_FOO_003,15,892.85,301,5,0,none
2023-05-21,Pune,Sportswear,SKU_APP_010,17,3520.26,125,3,0,none
2022-07-02,Mumbai,Sportswear,SKU_ELE_005,24,3432.1,119,1,0,none
2022-06-03,Pune,Sportswear,SKU_ACC_007,28,3133.37,398,3,0,none
2022-09-26,Pune,Apparel,SKU_APP_009,18,838.61,57,2,1,none
2022-10-05,Delhi,Accessories,SKU_APP_001,17,263.49,312,2,0,none
2022-12-06,Pune,Apparel,SKU_SPO_004,20,1985.24,378,1,0,none
2024-05-24,Chennai,Footwear,SKU_ACC_008,22,667.0,397,1,0,none
2022-01-23,Kolkata,Electronics,SKU_SPO_001,17,3069.87,197,3,1,none
2023-03-08,Pune,Footwear,SKU_FOO_008,26,967.21,354,3,0,holi
2023-06-10,Chennai,Electronics,SKU_FOO_001,23,2716.24,245,1,0,none
2023-08-29,Chennai,Electronics,SKU_ACC_001,20,3034.81,151,3,0,none
2022-12-09,Hyderabad,Electronics,SKU_ELE_009,26,2851.71,330,4,0,none
2024-05-28,Chennai,Sportswear,SKU_FOO_007,21,2816.31,94,3,0,none
2022-02-21,Delhi,Sportswear,SKU_SPO_002,19,797.42,133,3,0,none
2022-12-05,Delhi,Sportswear,SKU_ELE_001,20,491.71,279,3,0,none
2022-02-10,Pune,Accessories,SKU_APP_005,25,878.25,238,4,0,none
2023-11-07,Kolkata,Footwear,SKU_ACC_006,25,1365.56,309,4,0,none
2023-06-02,Delhi,Apparel,SKU_APP_009,32,3450.18,245,1,0,none
2023-02-11,Kolkata,Apparel,SKU_FOO_005,27,1332.69,66,4,0,none
2022-05-18,Pune,Footwear,SKU_APP_006,21,1390.77,185,2,0,none
2022-04-09,Bangalore,Accessories,SKU_FOO_010,17,1917.82,318,4,1,none
2022-12-07,Hyderabad,Apparel,SKU_FOO_002,16,3348.95,228,2,0,none
2024-01-06,Chennai,Apparel,SKU_FOO_010,16,464.04,394,3,1,none
2022-11-12,Chennai,Sportswear,SKU_FOO_005,17,692.59,154,3,0,none
2023-06-26,Chennai,Sportswear,SKU_ACC_001,22,1375.69,138,2,0,none
2022-08-13,Pune,Apparel,SKU_ACC_005,11,1907.72,195,2,0,none
2024-04-17,Kolkata,Electronics,SKU_ACC_001,13,202.25,332,1,0,none
2022-09-18,Chennai,Footwear,SKU_SPO_007,17,1198.71,309,3,0,none
2022-09-04,Ahmedabad,Footwear,SKU_SPO_007,18,1029.5,263,5,1,none
2022-03-20,Kolkata,Apparel,SKU_SPO_005,28,1984.25,185,2,0,none
2023-11-28,Delhi,Apparel,SKU_ACC_003,23,2103.71,217,4,0,none
2024-03-21,Hyderabad,Apparel,SKU_ELE_004,18,3723.22,251,2,0,none
2023-11-23,Chennai,Apparel,SKU_FOO_010,23,2122.81,62,2,0,none
2023-04-18,Chennai,Electronics,SKU_SPO_010,24,3704.63,260,4,0,none
2022-03-18,Bangalore,Electronics,SKU_APP_009,18,3978.53,334,2,0,holi
2022-09-19,Hyderabad,Footwear,SKU_ELE_009,19,1935.34,108,5,0,none
2024-01-11,Mumbai,Apparel,SKU_ACC_010,19,2277.02,213,4,0,none
2022-01-02,Delhi,Footwear,SKU_ELE_009,18,3453.17,157,2,1,none
2022-01-17,Ahmedabad,Accessories,SKU_ACC_001,17,2136.51,65,1,0,none
2022-12-10,Pune,Apparel,SKU_APP_003,21,2618.28,308,5,0,none
2022-01-12,Chennai,Footwear,SKU_APP_008,17,3253.46,127,3,0,none
2023-11-25,Kolkata,Sportswear,SKU_APP_003,17,678.5,61,3,1,none
2024-04-25,Ahmedabad,Accessories,SKU_ACC_001,18,3608.01,74,5,0,none
2022-01-07,Kolkata,Footwear,SKU_ACC_001,25,2384.69,331,2,0,none
2022-09-03,Bangalore,Electronics,SKU_SPO_008,33,979.39,247,2,0,none
2022-06-06,Ahmedabad,Accessories,SKU_SPO_003,22,2714.97,160,4,0,none
2022-06-23,Delhi,Footwear,SKU_FOO_010,29,2473.33,255,3,1,none
2023-05-02,Pune,Sportswear,SKU_APP_006,26,2836.81,261,5,0,none
2024-04-20,Pune,Sportswear,SKU_FOO_010,24,1201.3,295,2,0,none
2024-04-25,Delhi,Electronics,SKU_FOO_001,14,3508.81,210,1,0,none
2023-11-24,Ahmedabad,Sportswear,SKU_SPO_007,19,2321.95,390,1,0,none
2022-10-08,Delhi,Apparel,SKU_ELE_002,16,2618.02,207,4,0,none
2022-11-05,Bangalore,Footwear,SKU_ELE_006,23,2629.39,308,3,0,none
2022-08-25,Pune,Apparel,SKU_ACC_004,21,1907.26,121,4,0,none
2022-06-06,Hyderabad,Accessories,SKU_ACC_002,16,1972.77,383,1,0,none
2022-09-08,Mumbai,Apparel,SKU_APP_003,23,3548.09,109,1,1,none
2022-08-09,Pune,Footwear,SKU_ACC_006,30,3786.51,233,5,0,none
2022-12-04,Ahmedabad,Footwear,SKU_FOO_007,16,3860.36,81,4,0,none
2022-08-11,Mumbai,Footwear,SKU_FOO_002,20,1693.98,228,5,0,none
2022-07-30,Bangalore,Apparel,SKU_SPO_004,17,3043.23,173,3,0,none
2022-12-03,Delhi,Electronics,SKU_APP_001,14,2051.59,150,5,0,none
2022-05-14,Delhi,Apparel,SKU_ELE_006,21,1883.06,287,2,0,none
2024-04-23,Kolkata,Accessories,SKU_ELE_009,26,3407.28,177,1,0,none
2024-02-10,Bangalore,Apparel,SKU_APP_010,23,3570.71,69,1,0,none
2023-05-10,Bangalore,Footwear,SKU_APP_003,17,3856.6,356,3,0,none
2023-07-01,Delhi,Footwear,SKU_ACC_007,16,2525.81,239,1,0,none
2022-07-02,Delhi,Electronics,SKU_APP_006,16,3665.26,183,2,0,none
2024-03-25,Chennai,Apparel,SKU_APP_008,19,795.19,192,4,0,none
2022-06-10,Ahmedabad,Electronics,SKU_SPO_003,24,2626.71,65,3,0,none
2023-08-28,Pune,Footwear,SKU_FOO_002,21,1333.5,260,3,0,none
2023-01-22,Delhi,Sportswear,SKU_ELE_007,26,2876.22,299,1,0,none
2022-07-16,Mumbai,Accessories,SKU_ELE_003,21,3362.35,102,4,0,none
2024-04-06,Mumbai,Sportswear,SKU_APP_007,21,2496.13,149,5,0,none
2023-12-19,Kolkata,Accessories,SKU_FOO_006,22,2918.4,127,2,0,none
2023-04-29,Chennai,Footwear,SKU_SPO_003,20,736.45,50,3,0,none
2023-05-17,Delhi,Sportswear,SKU_ELE_004,17,1817.47,77,2,0,none
2023-05-04,Ahmedabad,Sportswear,SKU_APP_004,25,1528.05,359,1,0,none
2022-12-18,Delhi,Electronics,SKU_APP_010,23,1260.57,91,2,1,none
2023-06-14,Ahmedabad,Electronics,SKU_SPO_006,21,894.3,165,3,0,none
2022-08-22,Hyderabad,Accessories,SKU_ELE_007,18,881.61,229,4,0,none
2024-06-12,Bangalore,Electronics,SKU_FOO_008,20,2989.73,320,1,0,none
2024-04-24,Delhi,Footwear,SKU_ACC_001,18,605.99,321,4,0,none
2023-08-01,Pune,Electronics,SKU_FOO_002,22,2480.25,333,3,0,none
2024-01-26,Chennai,Accessories,SKU_FOO_004,14,1572.34,221,2,0,none
2023-02-13,Pune,Apparel,SKU_ELE_005,22,1519.45,176,5,0,none
2022-10-03,Pune,Electronics,SKU_ACC_005,27,781.64,272,3,0,none
2023-12-12,Pune,Apparel,SKU_FOO_006,19,3744.12,290,5,0,none
2023-04-04,Pune,Electronics,SKU_SPO_007,26,3119.94,142,5,0,none
2023-03-29,Mumbai,Footwear,SKU_FOO_001,27,676.44,354,4,0,none
2023-02-17,Chennai,Apparel,SKU_ELE_004,21,986.18,290,1,0,none
2022-01-18,Hyderabad,Accessories,SKU_SPO_004,20,2185.32,171,4,0,none
2022-03-13,Pune,Accessories,SKU_APP_010,29,2776.82,384,4,0,none
2023-10-29,Delhi,Accessories,SKU_SPO_005,21,3685.98,353,3,1,none
2023-01-13,Delhi,Apparel,SKU_FOO_010,22,850.27,158,1,0,none
2023-11-13,Ahmedabad,Accessories,SKU_ACC_003,32,620.32,56,2,0,diwali
2024-04-13,Chennai,Apparel,SKU_APP_009,11,417.23,158,1,0,none
2022-12-21,Hyderabad,Footwear,SKU_ACC_009,23,806.74,123,4,0,none
2024-03-04,Ahmedabad,Electronics,SKU_ELE_008,20,3209.58,249,1,0,none
2022-05-31,Hyderabad,Accessories,SKU_SPO_002,14,465.77,383,5,0,none
2022-09-18,Delhi,Footwear,SKU_ELE_003,14,3744.82,102,1,0,none
2022-03-21,Bangalore,Sportswear,SKU_FOO_004,29,751.62,155,2,0,none
2022-04-16,Bangalore,Electronics,SKU_FOO_010,29,3051.67,190,5,0,none
2023-06-07,Pune,Apparel,SKU_ELE_005,19,1465.85,301,5,0,none
2023-02-07,Hyderabad,Electronics,SKU_APP_002,23,1131.39,327,1,1,none
2023-12-21,Mumbai,Footwear,SKU_SPO_010,17,3987.02,343,4,0,none
2022-05-10,Mumbai,Sportswear,SKU_FOO_004,20,2410.31,134,2,0,none
2022-06-20,Pune,Accessories,SKU_SPO_001,23,1828.0,205,5,0,none
2023-02-10,Pune,Accessories,SKU_SPO_007,21,1336.89,299,2,0,none
2022-02-02,Chennai,Apparel,SKU_ACC_007,18,3271.87,262,5,0,none
2023-06-20,Hyderabad,Footwear,SKU_ACC_003,18,2133.73,153,2,0,none
2022-07-16,Mumbai,Electronics,SKU_ELE_005,16,2891.49,264,5,0,none
2022-02-15,Mumbai,Accessories,SKU_FOO_001,22,991.95,128,2,0,none
2022-10-01,Hyderabad,Sportswear,SKU_SPO_006,21,1925.07,81,2,0,none
2024-01-13,Bangalore,Sportswear,SKU_ACC_005,25,3410.37,204,2,0,none
2022-05-13,Ahmedabad,Apparel,SKU_APP_010,23,2143.28,345,1,1,none
2022-09-21,Hyderabad,Sportswear,SKU_ELE_001,9,926.59,99,1,0,none
2023-08-20,Bangalore,Sportswear,SKU_APP_006,15,3531.27,207,1,1,none
2023-01-02,Mumbai,Electronics,SKU_ELE_010,22,955.97,233,5,0,none
2024-04-04,Pune,Accessories,SKU_APP_004,19,1276.64,257,3,0,none
2022-01-05,Kolkata,Accessories,SKU_ELE_010,20,1865.53,322,2,0,none
2022-09-26,Kolkata,Apparel,SKU_SPO_004,20,3567.13,77,5,0,none
2024-04-30,Kolkata,Electronics,SKU_ELE_006,18,226.31,171,4,0,none
2024-01-03,Mumbai,Sportswear,SKU_ACC_004,19,2877.84,121,2,0,none
2023-12-07,Kolkata,Apparel,SKU_ACC_009,27,1957.08,142,4,0,none
2023-02-25,Bangalore,Footwear,SKU_FOO_008,17,2379.86,112,1,0,none
2022-12-12,Hyderabad,Electronics,SKU_APP_005,17,1558.77,235,4,0,none
2022-03-10,Chennai,Accessories,SKU_SPO_003,24,2210.1,53,1,0,none
2024-03-10,Kolkata,Sportswear,SKU_SPO_007,11,1409.8,181,1,1,none
2022-12-24,Hyderabad,Sportswear,SKU_ACC_009,29,3260.95,112,5,0,none
2023-11-19,Bangalore,Accessories,SKU_ELE_009,20,3013.85,299,3,0,none
2023-01-21,Chennai,Footwear,SKU_ELE_004,24,1534.57,349,2,0,none
2022-11-21,Delhi,Electronics,SKU_ACC_001,9,2402.43,173,3,0,none
2024-01-21,Mumbai,Footwear,SKU_APP_004,31,3573.82,88,5,0,none
2023-04-26,Kolkata,Apparel,SKU_APP_007,22,239.98,80,1,0,none
2022-06-28,Mumbai,Electronics,SKU_FOO_005,25,350.06,105,1,1,none
2022-09-13,Chennai,Apparel,SKU_ACC_003,17,2702.92,135,2,0,none
2023-02-23,Pune,Accessories,SKU_ELE_004,24,1063.28,350,1,0,none
2022-07-30,Bangalore,Footwear,SKU_SPO_008,19,3071.88,82,2,0,none
2024-01-09,Pune,Electronics,SKU_SPO_009,16,868.33,140,2,0,none
2023-08-07,Kolkata,Accessories,SKU_SPO_004,19,1650.49,220,4,0,none
2023-01-02,Bangalore,Apparel,SKU_ELE_009,19,1445.23,79,1,0,none
2023-07-31,Chennai,Sportswear,SKU_FOO_007,26,1411.52,102,4,0,none
2022-06-15,Delhi,Sportswear,SKU_ACC_004,24,771.13,354,2,0,none
2022-08-02,Mumbai,Sportswear,SKU_ELE_002,19,1421.01,239,4,0,none
2023-06-13,Ahmedabad,Accessories,SKU_APP_003,17,819.22,282,3,0,none
