date,distribution_region,product_name,brand,order_quantity,wholesale_unit_price_inr,warehouse_stock,dispatch_lead_time_days,bulk_discount_flag,season_event
2024-05-18,West,Sparx Running Shoes SM-450,Sparx,30,633.23,133,2,1,School Admission Season
2024-05-18,West,Bata Comfit Sandals,Bata,37,,135,4,1,School Admission Season
2024-05-18,West,Liberty Force-10 School Shoes,Liberty,67,392.99,221,3,1,School Admission Season
2024-05-18,West,Action Formal Leather Shoes,Action,14,591.16,44,3,1,School Admission Season
2024-05-19,North,Relaxo Hawai Slippers,Relaxo,88,91.15,408,3,1,School Admission Season
2024-05-19,North,Sparx Running Shoes SM-450,Sparx,37,653.04,165,3,1,School Admission Season
2024-05-19,North,Bata Comfit Sandals,Bata,42,306.99,154,1,1,School Admission Season
2024-05-19,North,Liberty Force-10 School Shoes,Liberty,64,428.75,280,4,1,School Admission Season
2024-05-19,North,Action Formal Leather Shoes,Action,16,578.09,,4,1,School Admission Season
2024-05-19,South,Relaxo Hawai Slippers,Relaxo,88,88.81,343,4,1,School Admission Season
2024-05-19,South,Sparx Running Shoes SM-450,Sparx,38,644.81,107,2,1,School Admission Season
2024-05-19,South,Bata Comfit Sandals,Bata,47,314.86,160,4,1,School Admission Season
2024-05-19,South,Liberty Force-10 School Shoes,Liberty,,413.9,287,1,1,School Admission Season
2024-05-19,South,Action Formal Leather Shoes,Action,11,552.97,33,2,1,School Admission Season
2024-05-19,West,Relaxo Hawai Slippers,Relaxo,75,91.08,222,2,1,School Admission Season
2024-05-19,West,Sparx Running Shoes SM-450,Sparx,36,634.27,157,4,1,School Admission Season
2024-05-19,West,Bata Comfit Sandals,Bata,42,320.08,163,1,1,School Admission Season
2024-05-19,West,Liberty Force-10 School Shoes,Liberty,68,407.17,327,2,1,School Admission Season
2024-05-19,West,Action Formal Leather Shoes,Action,14,554.1,45,3,1,School Admission Season
2024-05-20,North,Relaxo Hawai Slippers,Relaxo,123,90.64,521,4,1,School Admission Season
2024-05-20,North,Sparx Running Shoes SM-450,Sparx,56,649.73,186,4,1,School Admission Season
2024-05-20,North,Bata Comfit Sandals,Bata,67,311.57,291,1,1,School Admission Season
2024-05-20,North,Liberty Force-10 School Shoes,Liberty,102,417.52,355,2,1,School Admission Season
2024-05-20,North,Action Formal Leather Shoes,Action,26,597.48,111,2,1,School Admission Season
2024-05-20,South,Relaxo Hawai Slippers,Relaxo,126,84.95,326,1,1,School Admission Season
2024-05-20,South,Sparx Running Shoes SM-450,Sparx,53,623.21,170,4,1,School Admission Season
2024-05-20,South,Bata Comfit Sandals,Bata,58,300.51,249,2,1,School Admission Season
2024-05-20,South,Liberty Force-10 School Shoes,Liberty,,402.12,418,3,1,School Admission Season
2024-05-20,South,Action Formal Leather Shoes,Action,20,608.47,62,1,1,School Admission Season
2024-05-20,West,Relaxo Hawai Slippers,Relaxo,131,90.42,422,4,1,School Admission Season
2024-05-20,West,Sparx Running Shoes SM-450,Sparx,56,666.23,223,2,1,School Admission Season
2024-05-20,West,Bata Comfit Sandals,Bata,60,325.3,283,3,1,School Admission Season
2024-05-20,West,Liberty Force-10 School Shoes,Liberty,110,420.65,450,2,1,School Admission Season
2024-05-20,West,Action Formal Leather Shoes,Action,23,554.8,102,3,1,School Admission Season
2024-05-21,North,Relaxo Hawai Slippers,Relaxo,123,84.32,309,1,1,School Admission Season
2024-05-21,North,Sparx Running Shoes SM-450,Sparx,57,632.13,258,1,1,School Admission Season
2024-05-21,North,Bata Comfit Sandals,Bata,56,309.67,265,4,1,School Admission Season
2024-05-21,North,Liberty Force-10 School Shoes,Liberty,105,423.16,510,3,1,School Admission Season
2024-05-21,North,Action Formal Leather Shoes,Action,22,569.95,91,1,1,School Admission Season
2024-05-21,South,Relaxo Hawai Slippers,Relaxo,159,86.91,744,4,1,School Admission Season
2024-05-21,South,Sparx Running Shoes SM-450,Sparx,51,643.33,129,2,1,School Admission Season
2024-05-21,South,Bata Comfit Sandals,Bata,67,329.52,226,4,1,School Admission Season
2024-05-21,South,Liberty Force-10 School Shoes,Liberty,98,395.38,,2,1,School Admission Season
2024-05-21,South,Action Formal Leather Shoes,Action,22,599.96,103,3,1,School Admission Season
2024-05-21,West,Relaxo Hawai Slippers,Relaxo,153,84.13,612,1,1,School Admission Season
2024-05-21,West,Sparx Running Shoes SM-450,Sparx,53,650.39,192,1,1,School Admission Season
2024-05-21,West,Bata Comfit Sandals,Bata,57,301.59,222,4,1,School Admission Season
2024-05-21,West,Liberty Force-10 School Shoes,Liberty,90,397.74,267,2,1,School Admission Season
2024-05-21,West,Action Formal Leather Shoes,Action,26,575.35,71,3,1,School Admission Season
2024-05-22,North,Relaxo Hawai Slippers,Relaxo,160,86.89,450,1,1,School Admission Season
2024-05-22,North,Sparx Running Shoes SM-450,Sparx,56,632.72,194,3,1,School Admission Season
2024-05-22,North,Bata Comfit Sandals,Bata,63,337.19,307,4,1,School Admission Season
2024-05-22,North,Liberty Force-10 School Shoes,Liberty,99,402.6,254,3,1,School Admission Season
2024-05-22,North,Action Formal Leather Shoes,Action,22,580.75,78,4,1,School Admission Season
2024-05-22,South,Relaxo Hawai Slippers,Relaxo,160,91.3,426,2,1,School Admission Season
2024-05-22,South,Sparx Running Shoes SM-450,Sparx,75,670.68,249,2,1,School Admission Season
2024-05-22,South,Bata Comfit Sandals,Bata,61,301.15,254,1,1,School Admission Season
2024-05-22,South,Liberty Force-10 School Shoes,Liberty,100,395.28,300,1,1,School Admission Season
2024-05-22,South,Action Formal Leather Shoes,Action,,554.29,104,2,1,School Admission Season
2024-05-22,West,Relaxo Hawai Slippers,Relaxo,,87.56,683,2,1,School Admission Season
2024-05-22,West,Sparx Running Shoes SM-450,Sparx,49,677.51,124,1,1,School Admission Season
2024-05-22,West,Bata Comfit Sandals,Bata,65,305.6,268,4,1,School Admission Season
2024-05-22,West,Liberty Force-10 School Shoes,Liberty,99,415.52,449,1,1,School Admission Season
2024-05-22,West,Action Formal Leather Shoes,Action,22,609.12,90,4,1,School Admission Season
2024-05-23,North,Relaxo Hawai Slippers,Relaxo,127,89.61,526,2,1,School Admission Season
2024-05-23,North,Sparx Running Shoes SM-450,Sparx,56,654.78,225,3,1,School Admission Season
2024-05-23,North,Bata Comfit Sandals,Bata,49,304.3,228,3,1,School Admission Season
2024-05-23,North,Liberty Force-10 School Shoes,Liberty,112,395.41,357,2,1,School Admission Season
2024-05-23,North,Action Formal Leather Shoes,Action,20,563.29,95,3,1,School Admission Season
2024-05-23,South,Relaxo Hawai Slippers,Relaxo,140,81.86,417,4,1,School Admission Season
2024-05-23,South,Sparx Running Shoes SM-450,Sparx,62,625.81,249,3,1,School Admission Season
2024-05-23,South,Bata Comfit Sandals,Bata,59,339.25,174,4,1,School Admission Season
2024-05-23,South,Liberty Force-10 School Shoes,Liberty,95,418.3,400,3,1,School Admission Season
2024-05-23,South,Action Formal Leather Shoes,Action,22,607.51,87,2,1,School Admission Season
2024-05-23,West,Relaxo Hawai Slippers,Relaxo,149,89.55,482,2,1,School Admission Season
2024-05-23,West,Sparx Running Shoes SM-450,Sparx,60,679.37,207,2,1,School Admission Season
2024-05-23,West,Bata Comfit Sandals,Bata,47,318.63,126,3,1,School Admission Season
2024-05-23,West,Liberty Force-10 School Shoes,Liberty,80,400.09,357,4,1,School Admission Season
2024-05-23,West,Action Formal Leather Shoes,Action,20,577.88,74,1,1,School Admission Season
2024-05-24,North,Relaxo Hawai Slippers,Relaxo,134,82.87,633,3,1,School Admission Season
2024-05-24,North,Sparx Running Shoes SM-450,Sparx,58,667.71,236,1,1,School Admission Season
2024-05-24,North,Bata Comfit Sandals,Bata,62,311.0,243,1,1,School Admission Season
2024-05-24,North,Liberty Force-10 School Shoes,Liberty,96,411.78,429,1,1,School Admission Season
2024-05-24,North,Action Formal Leather Shoes,Action,22,571.35,95,4,1,School Admission Season
2024-05-24,South,Relaxo Hawai Slippers,Relaxo,113,83.2,398,4,1,School Admission Season
2024-05-24,South,Sparx Running Shoes SM-450,Sparx,54,660.27,204,2,1,School Admission Season
2024-05-24,South,Bata Comfit Sandals,Bata,54,321.99,188,3,1,School Admission Season
2024-05-24,South,Liberty Force-10 School Shoes,Liberty,104,424.25,300,2,1,School Admission Season
2024-05-24,South,Action Formal Leather Shoes,Action,22,571.68,96,4,1,School Admission Season
2024-05-24,West,Relaxo Hawai Slippers,Relaxo,150,84.44,401,4,1,School Admission Season
2024-05-24,West,Sparx Running Shoes SM-450,Sparx,58,,208,1,1,School Admission Season
2024-05-24,West,Bata Comfit Sandals,Bata,50,322.39,228,1,1,School Admission Season
2024-05-24,West,Liberty Force-10 School Shoes,Liberty,116,422.62,503,1,1,School Admission Season
2024-05-24,West,Action Formal Leather Shoes,Action,25,571.03,113,4,1,School Admission Season
2024-05-25,North,Relaxo Hawai Slippers,Relaxo,73,84.88,315,2,1,School Admission Season
2024-05-25,North,Sparx Running Shoes SM-450,Sparx,35,629.68,107,1,1,School Admission Season
2024-05-25,North,Bata Comfit Sandals,Bata,37,302.64,177,1,1,School Admission Season
2024-05-25,North,Liberty Force-10 School Shoes,Liberty,50,416.39,237,4,1,School Admission Season
2024-05-25,North,Action Formal Leather Shoes,Action,12,580.91,43,4,1,School Admission Season
2024-05-25,South,Relaxo Hawai Slippers,Relaxo,87,89.57,,4,1,School Admission Season
2024-05-25,South,Sparx Running Shoes SM-450,Sparx,36,657.88,155,2,1,School Admission Season
2024-05-25,South,Bata Comfit Sandals,Bata,,317.77,191,3,1,School Admission Season
2024-05-25,South,Liberty Force-10 School Shoes,Liberty,69,415.31,198,4,1,School Admission Season
2024-05-25,South,Action Formal Leather Shoes,Action,12,591.11,,4,1,School Admission Season
2024-05-25,West,Relaxo Hawai Slippers,Relaxo,96,83.77,462,4,1,School Admission Season
2024-05-25,West,Sparx Running Shoes SM-450,Sparx,40,652.99,189,4,1,School Admission Season
2024-05-25,West,Bata Comfit Sandals,Bata,39,305.23,183,2,1,School Admission Season
2024-05-25,West,Liberty Force-10 School Shoes,Liberty,58,417.96,179,3,1,School Admission Season
2024-05-25,West,Action Formal Leather Shoes,Action,,565.89,61,2,1,School Admission Season
2024-05-26,North,Relaxo Hawai Slippers,Relaxo,84,81.99,402,3,1,School Admission Season
2024-05-26,North,Sparx Running Shoes SM-450,Sparx,35,638.82,137,1,1,School Admission Season
2024-05-26,North,Bata Comfit Sandals,Bata,37,310.78,172,4,1,School Admission Season
2024-05-26,North,Liberty Force-10 School Shoes,Liberty,55,428.27,173,4,1,School Admission Season
2024-05-26,North,Action Formal Leather Shoes,Action,15,559.99,63,3,1,School Admission Season
2024-05-26,South,Relaxo Hawai Slippers,Relaxo,96,83.32,325,1,1,School Admission Season
2024-05-26,South,Sparx Running Shoes SM-450,Sparx,43,644.86,140,4,1,School Admission Season
2024-05-26,South,Bata Comfit Sandals,Bata,40,300.34,102,3,1,School Admission Season
2024-05-26,South,Liberty Force-10 School Shoes,Liberty,74,410.38,292,1,1,School Admission Season
2024-05-26,South,Action Formal Leather Shoes,Action,13,596.07,41,4,1,School Admission Season
2024-05-26,West,Relaxo Hawai Slippers,Relaxo,99,87.61,267,3,1,School Admission Season
2024-05-26,West,Sparx Running Shoes SM-450,Sparx,,671.28,151,4,1,School Admission Season
2024-05-26,West,Bata Comfit Sandals,Bata,40,337.89,124,4,1,School Admission Season
2024-05-26,West,Liberty Force-10 School Shoes,Liberty,62,398.97,,3,1,School Admission Season
2024-05-26,West,Action Formal Leather Shoes,Action,13,595.22,47,2,1,School Admission Season
2024-05-27,North,Relaxo Hawai Slippers,Relaxo,129,80.15,594,4,1,School Admission Season
2024-05-27,North,Sparx Running Shoes SM-450,Sparx,63,639.09,159,1,1,School Admission Season
2024-05-27,North,Bata Comfit Sandals,Bata,54,337.54,207,1,1,School Admission Season
2024-05-27,North,Liberty Force-10 School Shoes,Liberty,93,405.67,460,1,1,School Admission Season
2024-05-27,North,Action Formal Leather Shoes,Action,21,594.51,88,1,1,School Admission Season
2024-05-27,South,Relaxo Hawai Slippers,Relaxo,148,90.64,493,3,1,School Admission Season
2024-05-27,South,Sparx Running Shoes SM-450,Sparx,67,646.84,286,4,1,School Admission Season
2024-05-27,South,Bata Comfit Sandals,Bata,53,317.76,183,4,1,School Admission Season
2024-05-27,South,Liberty Force-10 School Shoes,Liberty,,417.67,293,2,1,School Admission Season
2024-05-27,South,Action Formal Leather Shoes,Action,21,560.44,53,2,1,School Admission Season
2024-05-27,West,Relaxo Hawai Slippers,Relaxo,142,90.44,488,2,1,School Admission Season
2024-05-27,West,Sparx Running Shoes SM-450,Sparx,62,649.31,293,3,1,School Admission Season
2024-05-27,West,Bata Comfit Sandals,Bata,55,312.43,219,1,1,School Admission Season
2024-05-27,West,Liberty Force-10 School Shoes,Liberty,88,399.12,323,4,1,School Admission Season
2024-05-27,West,Action Formal Leather Shoes,Action,18,593.59,77,4,1,School Admission Season
2024-05-28,North,Relaxo Hawai Slippers,Relaxo,105,80.89,,4,1,School Admission Season
2024-05-28,North,Sparx Running Shoes SM-450,Sparx,65,626.58,251,4,1,School Admission Season
2024-05-28,North,Bata Comfit Sandals,Bata,55,322.02,179,4,1,School Admission Season
2024-05-28,North,Liberty Force-10 School Shoes,Liberty,98,400.83,334,2,1,School Admission Season
2024-05-28,North,Action Formal Leather Shoes,Action,19,565.52,,3,1,School Admission Season
2024-05-28,South,Relaxo Hawai Slippers,Relaxo,159,88.33,598,4,1,School Admission Season
2024-05-28,South,Sparx Running Shoes SM-450,Sparx,64,666.82,255,1,1,School Admission Season
2024-05-28,South,Bata Comfit Sandals,Bata,51,,162,4,1,School Admission Season
2024-05-28,South,Liberty Force-10 School Shoes,Liberty,104,426.97,515,1,1,School Admission Season
2024-05-28,South,Action Formal Leather Shoes,Action,19,572.45,55,1,1,School Admission Season
2024-05-28,West,Relaxo Hawai Slippers,Relaxo,122,84.93,396,2,1,School Admission Season
2024-05-28,West,Sparx Running Shoes SM-450,Sparx,48,632.17,172,4,1,School Admission Season
2024-05-28,West,Bata Comfit Sandals,Bata,67,301.8,335,1,1,School Admission Season
2024-05-28,West,Liberty Force-10 School Shoes,Liberty,81,390.16,324,3,1,School Admission Season
2024-05-28,West,Action Formal Leather Shoes,Action,27,602.03,122,3,1,School Admission Season
2024-05-29,North,Relaxo Hawai Slippers,Relaxo,133,87.76,545,4,1,School Admission Season
2024-05-29,North,Sparx Running Shoes SM-450,Sparx,60,671.3,184,2,1,School Admission Season
2024-05-29,North,Bata Comfit Sandals,Bata,53,,181,4,1,School Admission Season
2024-05-29,North,Liberty Force-10 School Shoes,Liberty,78,411.1,282,1,1,School Admission Season
2024-05-29,North,Action Formal Leather Shoes,Action,20,582.75,85,1,1,School Admission Season
2024-05-29,South,Relaxo Hawai Slippers,Relaxo,133,86.71,541,1,1,School Admission Season
2024-05-29,South,Sparx Running Shoes SM-450,Sparx,51,633.69,212,1,1,School Admission Season
2024-05-29,South,Bata Comfit Sandals,Bata,57,329.62,266,1,1,School Admission Season
2024-05-29,South,Liberty Force-10 School Shoes,Liberty,97,412.91,410,3,1,School Admission Season
2024-05-29,South,Action Formal Leather Shoes,Action,,560.05,93,1,1,School Admission Season
2024-05-29,West,Relaxo Hawai Slippers,Relaxo,122,91.49,446,1,1,School Admission Season
2024-05-29,West,Sparx Running Shoes SM-450,Sparx,59,627.95,,1,1,School Admission Season
2024-05-29,West,Bata Comfit Sandals,Bata,,302.4,233,1,1,School Admission Season
2024-05-29,West,Liberty Force-10 School Shoes,Liberty,85,,339,1,1,School Admission Season
2024-05-29,West,Action Formal Leather Shoes,Action,22,593.7,103,4,1,School Admission Season
2024-05-30,North,Relaxo Hawai Slippers,Relaxo,125,86.33,587,2,1,School Admission Season
2024-05-30,North,Sparx Running Shoes SM-450,Sparx,204,666.97,609,4,1,School Admission Season
2024-05-30,North,Bata Comfit Sandals,Bata,55,316.58,201,1,1,School Admission Season
2024-05-30,North,Liberty Force-10 School Shoes,Liberty,89,413.29,233,3,1,School Admission Season
2024-05-30,North,Action Formal Leather Shoes,Action,25,602.83,109,3,1,School Admission Season
2024-05-30,South,Relaxo Hawai Slippers,Relaxo,111,90.68,388,1,1,School Admission Season
2024-05-30,South,Sparx Running Shoes SM-450,Sparx,58,650.83,148,2,1,School Admission Season
2024-05-30,South,Bata Comfit Sandals,Bata,56,324.8,159,1,1,School Admission Season
2024-05-30,South,Liberty Force-10 School Shoes,Liberty,92,428.87,278,4,1,School Admission Season
2024-05-30,South,Action Formal Leather Shoes,Action,21,575.02,58,2,1,School Admission Season
2024-05-30,West,Relaxo Hawai Slippers,Relaxo,123,89.35,393,3,1,School Admission Season
2024-05-30,West,Sparx Running Shoes SM-450,Sparx,60,621.24,152,3,1,School Admission Season
2024-05-30,West,Bata Comfit Sandals,Bata,59,303.29,287,1,1,School Admission Season
2024-05-30,West,Liberty Force-10 School Shoes,Liberty,82,391.65,260,3,1,School Admission Season
2024-05-30,West,Action Formal Leather Shoes,Action,23,558.38,110,4,1,School Admission Season
2024-05-31,North,Relaxo Hawai Slippers,Relaxo,144,82.64,707,2,1,School Admission Season
2024-05-31,North,Sparx Running Shoes SM-450,Sparx,55,664.37,225,2,1,School Admission Season
2024-05-31,North,Bata Comfit Sandals,Bata,,322.87,288,4,1,School Admission Season
2024-05-31,North,Liberty Force-10 School Shoes,Liberty,70,402.9,308,4,1,School Admission Season
2024-05-31,North,Action Formal Leather Shoes,Action,22,550.34,96,3,1,School Admission Season
2024-05-31,South,Relaxo Hawai Slippers,Relaxo,149,86.85,598,4,1,School Admission Season
2024-05-31,South,Sparx Running Shoes SM-450,Sparx,63,631.46,208,3,1,School Admission Season
2024-05-31,South,Bata Comfit Sandals,Bata,57,335.38,194,3,1,School Admission Season
2024-05-31,South,Liberty Force-10 School Shoes,Liberty,80,397.29,291,3,1,School Admission Season
2024-05-31,South,Action Formal Leather Shoes,Action,22,571.85,98,2,1,School Admission Season
2024-05-31,West,Relaxo Hawai Slippers,Relaxo,150,85.12,621,3,1,School Admission Season
2024-05-31,West,Sparx Running Shoes SM-450,Sparx,68,654.78,236,4,1,School Admission Season
2024-05-31,West,Bata Comfit Sandals,Bata,56,312.12,192,2,1,School Admission Season
2024-05-31,West,Liberty Force-10 School Shoes,Liberty,106,408.92,,2,1,School Admission Season
2024-05-31,West,Action Formal Leather Shoes,Action,26,565.8,,2,1,School Admission Season
2024-06-01,North,Relaxo Hawai Slippers,Relaxo,72,83.63,281,3,1,School Admission Season
2024-06-01,North,Sparx Running Shoes SM-450,Sparx,35,671.84,116,3,1,School Admission Season
2024-06-01,North,Bata Comfit Sandals,Bata,39,331.05,142,2,1,School Admission Season
2024-06-01,North,Liberty Force-10 School Shoes,Liberty,51,406.21,200,1,1,School Admission Season
2024-06-01,North,Action Formal Leather Shoes,Action,13,550.21,61,1,1,School Admission Season
2024-06-01,South,Relaxo Hawai Slippers,Relaxo,80,91.6,306,2,1,School Admission Season
2024-06-01,South,Sparx Running Shoes SM-450,Sparx,41,679.88,147,4,1,School Admission Season
2024-06-01,South,Bata Comfit Sandals,Bata,42,300.3,200,4,1,School Admission Season
2024-06-01,South,Liberty Force-10 School Shoes,Liberty,59,417.92,250,1,1,School Admission Season
2024-06-01,South,Action Formal Leather Shoes,Action,14,,43,4,1,School Admission Season
2024-06-01,West,Relaxo Hawai Slippers,Relaxo,96,88.57,379,3,1,School Admission Season
2024-06-01,West,Sparx Running Shoes SM-450,Sparx,37,660.72,155,4,1,School Admission Season
2024-06-01,West,Bata Comfit Sandals,Bata,33,303.27,106,3,1,School Admission Season
2024-06-01,West,Liberty Force-10 School Shoes,Liberty,50,415.23,184,2,1,School Admission Season
2024-06-01,West,Action Formal Leather Shoes,Action,13,595.08,47,3,1,School Admission Season
2024-06-02,North,Relaxo Hawai Slippers,Relaxo,76,86.52,339,2,1,School Admission Season
2024-06-02,North,Sparx Running Shoes SM-450,Sparx,34,660.36,103,4,1,School Admission Season
2024-06-02,North,Bata Comfit Sandals,Bata,38,304.12,137,4,1,School Admission Season
2024-06-02,North,Liberty Force-10 School Shoes,Liberty,56,416.72,278,2,1,School Admission Season
2024-06-02,North,Action Formal Leather Shoes,Action,13,609.7,59,4,1,School Admission Season
2024-06-02,South,Relaxo Hawai Slippers,Relaxo,89,82.08,235,1,1,School Admission Season
2024-06-02,South,Sparx Running Shoes SM-450,Sparx,35,658.69,155,3,1,School Admission Season
2024-06-02,South,Bata Comfit Sandals,Bata,41,308.15,136,4,1,School Admission Season
2024-06-02,South,Liberty Force-10 School Shoes,Liberty,65,394.15,,1,1,School Admission Season
2024-06-02,South,Action Formal Leather Shoes,Action,14,555.41,67,3,1,School Admission Season
2024-06-02,West,Relaxo Hawai Slippers,Relaxo,93,86.99,269,4,1,School Admission Season
2024-06-02,West,Sparx Running Shoes SM-450,Sparx,36,663.72,174,3,1,School Admission Season
2024-06-02,West,Bata Comfit Sandals,Bata,32,314.94,85,3,1,School Admission Season
2024-06-02,West,Liberty Force-10 School Shoes,Liberty,,410.29,234,3,1,School Admission Season
2024-06-02,West,Action Formal Leather Shoes,Action,15,595.78,43,3,1,School Admission Season
2024-06-03,North,Relaxo Hawai Slippers,Relaxo,110,89.01,293,4,1,School Admission Season
2024-06-03,North,Sparx Running Shoes SM-450,Sparx,57,643.83,156,2,1,School Admission Season
2024-06-03,North,Bata Comfit Sandals,Bata,60,321.51,225,4,1,School Admission Season
2024-06-03,North,Liberty Force-10 School Shoes,Liberty,67,397.48,207,2,1,School Admission Season
2024-06-03,North,Action Formal Leather Shoes,Action,22,552.16,68,2,1,School Admission Season
2024-06-03,South,Relaxo Hawai Slippers,Relaxo,116,91.04,484,4,1,School Admission Season
2024-06-03,South,Sparx Running Shoes SM-450,Sparx,59,665.33,281,2,1,School Admission Season
2024-06-03,South,Bata Comfit Sandals,Bata,55,326.3,191,4,1,School Admission Season
2024-06-03,South,Liberty Force-10 School Shoes,Liberty,92,421.63,285,2,1,School Admission Season
2024-06-03,South,Action Formal Leather Shoes,Action,20,591.9,84,1,1,School Admission Season
2024-06-03,West,Relaxo Hawai Slippers,Relaxo,124,88.2,604,3,1,School Admission Season
2024-06-03,West,Sparx Running Shoes SM-450,Sparx,54,637.56,267,2,1,School Admission Season
2024-06-03,West,Bata Comfit Sandals,Bata,58,311.82,170,4,1,School Admission Season
2024-06-03,West,Liberty Force-10 School Shoes,Liberty,72,423.86,239,4,1,School Admission Season
2024-06-03,West,Action Formal Leather Shoes,Action,21,575.89,54,1,1,School Admission Season
2024-06-04,North,Relaxo Hawai Slippers,Relaxo,112,83.19,404,1,1,School Admission Season
2024-06-04,North,Sparx Running Shoes SM-450,Sparx,53,678.66,207,4,1,School Admission Season
2024-06-04,North,Bata Comfit Sandals,Bata,56,325.61,145,1,1,School Admission Season
2024-06-04,North,Liberty Force-10 School Shoes,Liberty,76,405.11,351,3,1,School Admission Season
2024-06-04,North,Action Formal Leather Shoes,Action,22,582.02,86,3,1,School Admission Season
2024-06-04,South,Relaxo Hawai Slippers,Relaxo,113,90.92,440,3,1,School Admission Season
2024-06-04,South,Sparx Running Shoes SM-450,Sparx,58,630.85,283,2,1,School Admission Season
2024-06-04,South,Bata Comfit Sandals,Bata,,302.48,187,1,1,School Admission Season
2024-06-04,South,Liberty Force-10 School Shoes,Liberty,76,428.73,269,2,1,School Admission Season
2024-06-04,South,Action Formal Leather Shoes,Action,23,603.9,60,4,1,School Admission Season
2024-06-04,West,Relaxo Hawai Slippers,Relaxo,148,83.31,618,1,1,School Admission Season
2024-06-04,West,Sparx Running Shoes SM-450,Sparx,58,663.71,222,3,1,School Admission Season
2024-06-04,West,Bata Comfit Sandals,Bata,59,327.53,186,4,1,School Admission Season
2024-06-04,West,Liberty Force-10 School Shoes,Liberty,332,423.46,965,3,1,School Admission Season
2024-06-04,West,Action Formal Leather Shoes,Action,19,589.7,49,4,1,School Admission Season
2024-06-05,North,Relaxo Hawai Slippers,Relaxo,129,84.43,503,3,1,School Admission Season
2024-06-05,North,Sparx Running Shoes SM-450,Sparx,62,636.94,189,2,1,School Admission Season
2024-06-05,North,Bata Comfit Sandals,Bata,55,300.23,221,2,1,School Admission Season
2024-06-05,North,Liberty Force-10 School Shoes,Liberty,94,390.65,256,3,1,School Admission Season
2024-06-05,North,Action Formal Leather Shoes,Action,23,607.84,90,4,1,School Admission Season
2024-06-05,South,Relaxo Hawai Slippers,Relaxo,169,81.6,620,1,1,School Admission Season
2024-06-05,South,Sparx Running Shoes SM-450,Sparx,51,662.87,211,2,1,School Admission Season
2024-06-05,South,Bata Comfit Sandals,Bata,60,302.54,260,4,1,School Admission Season
2024-06-05,South,Liberty Force-10 School Shoes,Liberty,68,406.6,186,4,1,School Admission Season
2024-06-05,South,Action Formal Leather Shoes,Action,21,560.38,103,4,1,School Admission Season
2024-06-05,West,Relaxo Hawai Slippers,Relaxo,142,91.27,684,4,1,School Admission Season
2024-06-05,West,Sparx Running Shoes SM-450,Sparx,232,645.0,916,4,1,School Admission Season
2024-06-05,West,Bata Comfit Sandals,Bata,56,303.02,217,3,1,School Admission Season
2024-06-05,West,Liberty Force-10 School Shoes,Liberty,87,399.19,405,2,1,School Admission Season
2024-06-05,West,Action Formal Leather Shoes,Action,25,585.22,63,3,1,School Admission Season
2024-06-06,North,Relaxo Hawai Slippers,Relaxo,139,89.83,417,2,1,School Admission Season
2024-06-06,North,Sparx Running Shoes SM-450,Sparx,44,664.05,200,1,1,School Admission Season
2024-06-06,North,Bata Comfit Sandals,Bata,48,323.64,202,3,1,School Admission Season
2024-06-06,North,Liberty Force-10 School Shoes,Liberty,77,395.42,369,3,1,School Admission Season
2024-06-06,North,Action Formal Leather Shoes,Action,20,572.39,53,3,1,School Admission Season
2024-06-06,South,Relaxo Hawai Slippers,Relaxo,140,88.22,415,1,1,School Admission Season
2024-06-06,South,Sparx Running Shoes SM-450,Sparx,63,638.27,161,2,1,School Admission Season
2024-06-06,South,Bata Comfit Sandals,Bata,53,326.72,260,2,1,School Admission Season
2024-06-06,South,Liberty Force-10 School Shoes,Liberty,70,420.69,228,4,1,School Admission Season
2024-06-06,South,Action Formal Leather Shoes,Action,21,560.33,91,2,1,School Admission Season
2024-06-06,West,Relaxo Hawai Slippers,Relaxo,148,85.23,,1,1,School Admission Season
2024-06-06,West,Sparx Running Shoes SM-450,Sparx,,620.73,187,4,1,School Admission Season
2024-06-06,West,Bata Comfit Sandals,Bata,53,324.8,246,3,1,School Admission Season
2024-06-06,West,Liberty Force-10 School Shoes,Liberty,74,414.15,274,3,1,School Admission Season
2024-06-06,West,Action Formal Leather Shoes,Action,19,597.12,49,3,1,School Admission Season
2024-06-07,North,Relaxo Hawai Slippers,Relaxo,152,82.14,472,3,1,School Admission Season
2024-06-07,North,Sparx Running Shoes SM-450,Sparx,56,631.95,191,1,1,School Admission Season
2024-06-07,North,Bata Comfit Sandals,Bata,55,329.62,190,3,1,School Admission Season
2024-06-07,North,Liberty Force-10 School Shoes,Liberty,82,411.71,331,4,1,School Admission Season
2024-06-07,North,Action Formal Leather Shoes,Action,,591.21,83,2,1,School Admission Season
2024-06-07,South,Relaxo Hawai Slippers,Relaxo,148,80.91,733,1,1,School Admission Season
2024-06-07,South,Sparx Running Shoes SM-450,Sparx,49,632.63,236,1,1,School Admission Season
2024-06-07,South,Bata Comfit Sandals,Bata,52,300.89,234,1,1,School Admission Season
2024-06-07,South,Liberty Force-10 School Shoes,Liberty,80,405.5,321,1,1,School Admission Season
2024-06-07,South,Action Formal Leather Shoes,Action,23,596.79,74,2,1,School Admission Season
2024-06-07,West,Relaxo Hawai Slippers,Relaxo,128,86.16,500,3,1,School Admission Season
2024-06-07,West,Sparx Running Shoes SM-450,Sparx,56,667.26,155,3,1,School Admission Season
